Date;Open;High;Low;Close;Adj Close;Volume
01/10/2011;7.950.000;9.330.000;7.540.000;8.560.000;4.479.053;139079800
01/11/2011;7.960.000;8.300.000;6.770.000;7.480.000;3.994.769;127695200
01/12/2011;7.470.000;8.010.000;7.060.000;7.520.000;4.016.131;98694600
01/01/2012;7.700.000;8.220.000;6.830.000;7.880.000;4.208.394;118676400
01/02/2012;8.130.000;8.850.000;8.070.000;8.300.000;4.532.947;87025300
01/03/2012;8.410.000;8.620.000;7.500.000;7.670.000;4.188.879;145393800
01/04/2012;7.470.000;7.780.000;6.080.000;6.330.000;3.457.055;265188600
01/05/2012;6.340.000;6.450.000;5.190.000;5.320.000;3.032.382;249931200
01/06/2012;5.310.000;6.600.000;5.250.000;6.560.000;3.739.177;148978000
01/07/2012;6.570.000;6.700.000;4.880.000;5.960.000;3.397.179;146811400
01/08/2012;6.040.000;7.090.000;5.570.000;7.040.000;4.253.527;119824800
01/09/2012;7.160.000;8.290.000;7.080.000;7.460.000;4.507.288;97632800
01/10/2012;7.540.000;8.030.000;7.180.000;7.460.000;4.507.288;64601400
01/11/2012;7.530.000;7.730.000;6.850.000;7.660.000;4.752.349;55859900
01/12/2012;7.690.000;8.200.000;7.340.000;8.170.000;5.068.759;61669700
01/01/2013;8.270.000;8.860.000;8.140.000;8.180.000;5.074.965;73236000
01/02/2013;8.140.000;8.270.000;7.310.000;7.580.000;4.817.049;116817400
01/03/2013;7.380.000;7.810.000;6.580.000;6.810.000;4.327.719;125394400
01/04/2013;6.880.000;7.380.000;6.660.000;7.250.000;4.607.335;149643700
01/05/2013;7.040.000;7.470.000;6.870.000;7.200.000;4.711.773;144437700
01/06/2013;7.220.000;7.410.000;6.310.000;6.470.000;4.234.050;175373700
01/07/2013;6.600.000;7.390.000;6.350.000;7.320.000;4.790.301;132359100
01/08/2013;7.320.000;7.810.000;7.070.000;7.110.000;4.793.741;119584400
01/09/2013;7.210.000;8.250.000;7.130.000;8.170.000;5.508.419;120302600
01/10/2013;8.270.000;9.320.000;8.250.000;8.910.000;6.007.345;164797700
01/11/2013;8.860.000;9.010.000;8.460.000;8.940.000;6.173.851;95635500
01/12/2013;8.860.000;9.090.000;8.310.000;9.070.000;6.263.627;114935200
01/01/2014;8.840.000;9.400.000;8.520.000;8.640.000;5.966.675;150552400
01/02/2014;8.590.000;9.260.000;8.350.000;9.050.000;6.394.384;92079800
01/03/2014;8.860.000;9.670.000;8.760.000;9.580.000;6.768.862;117107200
01/04/2014;9.800.000;10.000.000;9.470.000;9.960.000;7.037.355;103114300
01/05/2014;10.000.000;10.250.000;9.800.000;10.220.000;7.374.798;118867000
01/06/2014;10.240.000;10.750.000;10.150.000;10.420.000;7.519.117;155777600
01/07/2014;10.490.000;10.660.000;9.700.000;9.970.000;7.194.396;144581500
01/08/2014;9.980.000;10.140.000;9.400.000;9.920.000;7.302.255;125932100
01/09/2014;9.960.000;10.290.000;9.430.000;9.500.000;6.993.088;163046500
01/10/2014;9.530.000;9.550.000;8.150.000;8.770.000;6.455.723;282467900
01/11/2014;8.700.000;8.960.000;8.100.000;8.900.000;6.691.631;217550200
01/12/2014;8.890.000;9.050.000;8.120.000;8.330.000;6.263.065;218120700
01/01/2015;8.470.000;8.500.000;6.620.000;6.690.000;5.030.001;363921300
01/02/2015;6.630.000;7.420.000;6.610.000;7.280.000;5.611.017;145489100
01/03/2015;7.300.000;7.560.000;6.700.000;7.450.000;5.742.043;150582600
01/04/2015;7.540.000;7.790.000;6.940.000;7.520.000;5.795.994;128442200
01/05/2015;7.490.000;7.660.000;7.040.000;7.100.000;5.593.888;116146100
01/06/2015;7.080.000;7.720.000;6.950.000;7.010.000;5.522.981;158855000
01/07/2015;7.100.000;7.340.000;6.540.000;6.810.000;5.365.405;148545000
01/08/2015;6.850.000;6.920.000;5.880.000;6.090.000;4.836.284;144369700
01/09/2015;5.960.000;6.010.000;5.110.000;5.280.000;4.193.034;121456500
01/10/2015;5.300.000;6.060.000;5.210.000;5.540.000;4.399.509;132072300
